"NVIDIA","GeForce GTX 275","10503","1:00","8452","no","633","304.64","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 275","10503","0:44","11526","yes","709","304.64","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 280",,,"7500",,,,,,"http://www.maximumpc.com/forums/viewtopic.php?t=83681",
"NVIDIA","GeForce GTX 280","5770","0:35","8714",,"675","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5765","0:34","8970",,"510","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5767","0:33","9242",,"719","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5767","0:34","8970",,"719","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5767","0:43","7092",,"660","185.85",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5913",,"7315",,"510","182.08",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5915",,"8115",,"510","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 280","5915",,"7880",,"510","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","5766","0:34","8970",,"666","195.62",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","5768","0:34","8970",,"702","186.08",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","5768","0:36","8472","yes","680","256.35","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236353#p236353","February 7, 2013"
"NVIDIA","GeForce GTX 285","5770","0:36","8472","no","648","256.35","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236353#p236353","February 7, 2013"
"NVIDIA","GeForce GTX 285","5791",,"9066",,"666","195.62",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","5798",,"10256",,"720","190.62",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","5908",,"8723",,"702","186.08",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","6602",,"4008",,"648","197.45",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","10101",,"8025",,"700","195.62",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 285","10501","0:57","8897","no","648","275.43","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236760#p236760","February 12, 2013"
"NVIDIA","GeForce GTX 285","10502","0:57","8897","yes","680","304.64","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 285","10504","0:57","8897","no","648","304.64","0x11","1.31","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 295","5770","0:34","8970",,"576","191.07",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5770","0:34","8970",,"576","190.68",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5754",,"6689",,"550","190.38",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5768","0:41","7438",,"594","191.07",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5772","0:36","8472",,"684","185.85",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5912",,"13926",,"594","191.07",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5912",,"7919",,"576","191.07",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTX 295","5913",,"13926",,"594","191.07",,,"https://spreadsheets.google.com/spreadsheet/pub?key=0Aq1pPHU__6kmclB4QkFQNEVJaEZmQUR6d2lkcGIyTGc&gid=0",
"NVIDIA","GeForce GTS 450","7623","13:16","15296",,"1000",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTS 450","8005",,"10000","yes","900",,,,"http://www.maximumpc.com/forums/viewtopic.php?p=1214269&sid=a189c7c74fab98e9a5fef7a5da53ac3d#p1214269",
"NVIDIA","GeForce GTS 450","8005",,"11000","yes","920",,,,"http://www.maximumpc.com/forums/viewtopic.php?p=1214269&sid=a189c7c74fab98e9a5fef7a5da53ac3d#p1214269",
"NVIDIA","GeForce GTS 450","10932",,"14271","yes",,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTS 450","11219",,"14592","yes",,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTS 450","11258",,"13824","yes",,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 460",,,"9787","no","720","258.96",,,"http://folding.stanford.edu/English/FAQ-Points#ntoc8",
"NVIDIA","GeForce GTX 460","6800","1:46","10579",,,"285.62",,"2.15","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6800","1:46","10579",,,"285.62",,"2.19","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6800","1:48","10481",,,"285.62",,"2.20","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6801","1:48","10784",,,"258.62",,"2.15","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6801","1:48","10784",,,"258.62",,"2.20","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6801","1:49","10685",,,"285.62",,"2.20","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","6801","1:49","10685",,,"285.62",,"2.22","Folding Forum User: rhaven",
"NVIDIA","GeForce GTX 460","7612","6:25","17798",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221178#p221178",
"NVIDIA","GeForce GTX 460","7613","6:55","19025",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221178#p221178",
"NVIDIA","GeForce GTX 460","7620","7:11","17939","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7620","7:11","17939","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7621","7:11","17939","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7621","7:11","17939","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7622","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7622","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7623","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7623","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7623","8:30","23875",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","7623","10:52","18675","no","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=38&t=23487&p=235403#p235408","January 30, 2013"
"NVIDIA","GeForce GTX 460","7623","10:51","18704","no","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=38&t=23487&p=235403#p235408","January 30, 2013"
"NVIDIA","GeForce GTX 460","7623","10:52","18675","no","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=235873#p235873","February 3, 2012"
"NVIDIA","GeForce GTX 460","7624","8:19","24401",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","7624","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7624","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7624","6:25","31626","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","7624","8:08",,,,,,,"http://hardforum.com/showpost.php?p=1039392961&postcount=24",
"NVIDIA","GeForce GTX 460","7625","6:37","25526",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","7625",,"10900",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7625","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7625","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7625","6:24","11670","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","7625","11:01","18421","yes","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=235873#p235873","February 3, 2012"
"NVIDIA","GeForce GTX 460","7625","10:55","18590","no","675","304.64","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237147#p237147","February 18, 2013"
"NVIDIA","GeForce GTX 460","7626","8:39","23461",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","7626","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7626","7:11","28251","yes","750","285.62",,"2.22","http://foldingforum.org/viewtopic.php?p=223638#p223638",
"NVIDIA","GeForce GTX 460","7640",,"9500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7641",,"9500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7642",,"9500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7643",,"9500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7644",,"9500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","7660","4:44","13480","no","675","304.64","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237147#p237147","February 18, 2013"
"NVIDIA","GeForce GTX 460","8005",,"16000","yes","860",,,,"http://www.maximumpc.com/forums/viewtopic.php?p=1214269&sid=a189c7c74fab98e9a5fef7a5da53ac3d#p1214269",
"NVIDIA","GeForce GTX 460","8005",,"13500",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221057#p221057",
"NVIDIA","GeForce GTX 460","8005",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8005","2:30","14457","no","800","301.42",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","8006",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8006",,"13900",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8007",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8007",,"13900",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8008","2:20","15490","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","8008",,"13900",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8009",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8009","2:30","14457","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","8010",,"13900",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8018",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8018",,"14800",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8018","6:19","13124",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","8019","5:01","16525","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","8019",,"15400",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8019",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8020",,"14000",,"800",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8020",,"15400",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8020","5:02","16470","no","800","302.82",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 460","8031",,"14600",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8033",,"14100",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8034",,"14600",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8035",,"14100",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8036",,"14600",,"820",,,,"http://foldingforum.org/viewtopic.php?p=221177#p221177",
"NVIDIA","GeForce GTX 460","8043","3:10","10854",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","8044","3:03","11269",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","8045","3:09","10912",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","8054","3:11","10797",,"920",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 460","8070","3:05","18100","yes","800","285.62","0x15","2.25","Folding Forum User: artoar_11","January 10, 2013"
"NVIDIA","GeForce GTX 460","8072",,"11664",,,,,,"http://foldingforum.org/viewtopic.php?p=235880#p235880","February 3, 2013"
"NVIDIA","GeForce GTX 460","8072","3:48","14680","no","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236353#p236353","February 7, 2013"
"NVIDIA","GeForce GTX 460","8072","3:44","14942","no","675","275.43","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236517#p236517","February 9, 2013"
"NVIDIA","GeForce GTX 460","8073",,"11660",,,,,,"http://foldingforum.org/viewtopic.php?p=235880#p235880","February 3, 2013"
"NVIDIA","GeForce GTX 460","8073","3:46","14810","no","675","306.97","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236353#p236353","February 7, 2013"
"NVIDIA","GeForce GTX 460","8073","3:41","15145","no","675","275.43","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236517#p236517","February 9, 2013"
"NVIDIA","GeForce GTX 460","8073","3:48","14680","no","675","275.43","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=236760#p236760","February 12, 2013"
"NVIDIA","GeForce GTX 460","8073","3:47","14745","no","675","304.64","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 460","8073","3:49","14616","no","675","304.64","0x15","2.25","http://foldingforum.org/viewtopic.php?f=14&t=22281&p=237061#p237061","February 16, 2013"
"NVIDIA","GeForce GTX 460","8074","3:05","18100","yes","800","285.62","0x15","2.25","Folding Forum User: artoar_11","January 10, 2013"
"NVIDIA","GeForce GTX 465","7623","8:29","23922",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","7624","8:40","23416",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","7626","6:09","32998",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","8045","2:48","12276",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","8054","2:48","12276",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","8072","2:48","19923",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","8073","2:48","19923",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 465","8074","2:49","19805",,"800",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
"NVIDIA","GeForce GTX 470",,,"14500",,,,,,"https://docs.google.com/spreadsheet/ccc?key=0AtnvlyR1e8FNcElSdDlyaHNZUUNlS3NiWldMM2ZoYWc&hl=en#gid=0",
"NVIDIA","GeForce GTX 470","8020","7:30","11053",,"670","301.42",,"2.22","http://www.rechenkraft.net/wiki/index.php?title=FAH/PPD#GPU-PPD_Tabelle",
"NVIDIA","GeForce GTX 470","10632",,"14813",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","10632",,"14300",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","10632",,"14700",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","10934",,"15369",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","11233",,"14600",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","11238",,"14709",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","11250",,"16032",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","11252",,"14600",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 470","11260",,"14592",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 480","7623","5:50","34789",,"850",,,,"http://hardforum.com/showpost.php?p=1039393151&postcount=27",
"NVIDIA","GeForce GTX 480","10951",,"15670",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 480","11247",,"16416",,,,,,"https://sites.google.com/site/gpuppd/home",
"NVIDIA","GeForce GTX 550 Ti","7623","15:59","12696",,"999",,,,"https://docs.google.com/spreadsheet/ccc?key=0AvRwjXh_dbXbdGtDUDBnd2JFM3VIb0tHSmhlamJPWHc#gid=0",
