"NVIDIA","GeForce GTX 650 Ti","8057","2:45","83000","yes","1100",,,,"http://hardforum.com/showpost.php?s=908f2e6a7d9b9f3a676d77fcfbd68680&p=1039373192&postcount=18"
"NVIDIA","GeForce GTX 650 Ti","8073","2:58","18804",,"1100",,"0x15","2.25","http://hardforum.com/showpost.php?p=1039390011&postcount=28"
"NVIDIA","GeForce GTX 650 Ti","8074","2:57","18910",,"1100",,"0x15","2.25","http://hardforum.com/showpost.php?p=1039390011&postcount=28"
"NVIDIA","GeForce GTX 660","7624","7:05","28650",,,,,,"http://hardforum.com/showpost.php?p=1039393099&postcount=26"
"NVIDIA","GeForce GTX 660","7626","7:33","26879",,,,,,"http://hardforum.com/showpost.php?p=1039393099&postcount=26"
"NVIDIA","GeForce GTX 660 Ti","7624","6:06","33268",,"1097","310.70","0x15","2.25","bollix47"
"NVIDIA","GeForce GTX 660 Ti","7625","6:00","33823",,"1097","310.70","0x15","2.25","bollix47"
"AMD","Radeon HD 5650","11293","11:00","2402","no","550","12.1","0x16",,"Dragon250"
"AMD","Radeon HD 5870","11929","3:03","10000","no","850","12.8","0x16",,"hootis"
"AMD","Radeon HD 5870","10635","2:03","6300","no","850","12.8","0x16",,"hootis"
"AMD","Radeon HD 5870",,,"8500","no",,,,,"http://www.bjorn3d.com/forum/showthread.php/36657-GPU-PPD-a-reference-list"
"AMD","Radeon HD 6950","11293","2:52","9217","yes","950","12.8","0x16","2.11","http://foldingforum.org/viewtopic.php?p=225118#p225118"
"AMD","Radeon HD 6970","11293","3:11","8300",,"880","12.8","0x16",,"[WHGT]Cyberman"
"AMD","Radeon HD 7750","11293","6:25","4118","no","800","12.1","0x16",,"Papiluff"
"AMD","Radeon HD 7770","11293","4:57","5338","no","1000","12.8","0x16","2.11","http://foldingforum.org/viewtopic.php?p=222610#p222610"
